state,starred,map,name,message,climb_category,elevation_high,xoms,average_grade,private,elevation_profile,end_latlng,resource_state,activity_type,id,elevation_low,errors,hazardous,created_at,start_latlng,maximum_grade,athlete_count,effort_count,distance,local_legend,country,updated_at,city,total_elevation_gain,athlete_segment_stats,star_count
Idaho,False,"{'id': 's21350750', 'polyline': 'ux`bH|djgUcACU@OAUDO?OCM?GBsAGw@?g@D{@CWDEDc@GU@a@AMBu@EmAB', 'resource_state': 3}",Traditional Trail Climb,,0,757.6,"{'kom': '1:05', 'qom': '1:29', 'overall': '1:05', 'destination': {'href': 'strava://segments/21350750/leaderboard', 'type': 'overall', 'name': 'All-Time'}}",8.0,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/ZRBNAZJKJND5HNAWX7JQNDGKFNGS5OBT46HRN67BN5Z3KLUHLIS7NYX732TRYZ7EEYSFG7XBJDENMMDPCPDA====,"[47.690123, -116.711358]",3,Ride,21350750,725.6,,False,2019-08-02T19:30:04Z,"[47.686677, -116.71135]",16.0,269,1444,396.7,"{'athlete_id': 6770034, 'title': 'David Groth', 'profile': 'https://dgalywyr863hv.cloudfront.net/pictures/athletes/6770034/15587872/1/large.jpg', 'effort_description': '5 efforts in the last 90 days', 'effort_count': '5', 'effort_counts': {'overall': '5 efforts', 'female': None}, 'destination': 'strava://segments/21350750/local_legend?categories%5B%5D=overall'}",United States,2021-05-20T08:05:12Z,Coeur d'Alene,32.0,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}",2
ID,False,"{'id': 's7419636', 'polyline': '{ofiGdkgdU?JIJKTc@^OZCXKd@}AfDOj@gBbE_AbCe@dAEF', 'resource_state': 3}",All Out Sprint,,0,841.2,"{'kom': '26s', 'qom': '35s', 'overall': '26s', 'destination': {'href': 'strava://segments/7419636/leaderboard', 'type': 'overall', 'name': 'All-Time'}}",0.0,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/EDG232QYSZLVWU4HZEJVJVLO4CKGZWTVI76JPQCQN4MS364LM26YIJO7REBC6QFXVVWOTHLSDPOH65YW64======,"[43.622048, -116.209408]",3,Ride,7419636,841.2,,False,2014-06-13T03:59:15Z,"[43.619988, -116.205463]",0.0,1666,10987,397.3,"{'athlete_id': 11827909, 'title': 'Nathan Hadar', 'profile': 'https://graph.facebook.com/10153161391227217/picture?height=256&width=256', 'effort_description': '19 efforts in the last 90 days', 'effort_count': '19', 'effort_counts': {'overall': '19 efforts', 'female': '5 efforts'}, 'destination': 'strava://segments/7419636/local_legend?categories%5B%5D=overall'}",United States,2021-05-15T02:15:11Z,Boise,0.0,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}",9
ID,False,"{'id': 's5768481', 'polyline': 'yj|hGpjvcUYa@u@o@iG}Gk@w@]]QYmEwEy@cAk@m@m@s@', 'resource_state': 3}",S Council Springs Sprint,,0,873.0,"{'kom': '48s', 'qom': '1:04', 'overall': '48s', 'destination': {'href': 'strava://segments/5768481/leaderboard', 'type': 'overall', 'name': 'All-Time'}}",3.6,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/AISXPXF3UGHSSUPSVUVAJNZ7PZTWXMV5SH6NTMLOX7K7RYTRHEPCHGT2XKC7M5ACTYDYOYU6CZDJUME4PQQOS===,"[43.571932, -116.114016]",3,Ride,5768481,852.5,,False,2013-10-13T21:06:55Z,"[43.567977, -116.118326]",8.3,1214,10983,561.8,"{'athlete_id': 4725, 'title': 'Jim Crooke', 'profile': 'https://dgalywyr863hv.cloudfront.net/pictures/athletes/4725/1258/8/large.jpg', 'effort_description': '6 efforts in the last 90 days', 'effort_count': '6', 'effort_counts': {'overall': '6 efforts', 'female': '1 effort'}, 'destination': 'strava://segments/5768481/local_legend?categories%5B%5D=overall'}",United States,2021-05-20T08:02:45Z,Boise,20.5,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}",8
Idaho,False,"{'id': 's13461524', 'polyline': 'oimiG~vtcUl@MJGZ_@^]`@UbA_@LGX]Pe@LaAFSFaAA_AJc@R[HILWTU^U\\EfAFj@PVV^NbAnANHNB`@?LCp@_@`@KbAE`A?p@H`ADt@PRJh@j@j@XLD`@BPDP@d@Ex@QzAId@V`@ZLZJ`A^\\p@Xn@`@ZLZPb@Nh@l@fAh@L@t@IPB', 'resource_state': 3}",Upper Trail 6 DH,,0,1646.7,"{'kom': '1:49', 'qom': '2:31', 'overall': '1:49', 'destination': {'href': 'strava://segments/13461524/leaderboard', 'type': 'overall', 'name': 'All-Time'}}",-18.6,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/BESE3PX3WZZCJVJ27MKA6U45JQ56AOOL3QI6AUPOT5VI5WHMIRY4WIZV3MD7BTSIRLELVL5UQBRB6YHXBVJQ====,"[43.644541, -116.110053]",3,Ride,13461524,1394.4,,False,2016-10-17T14:41:11Z,"[43.654807, -116.110078]",6.6,450,932,1358.7,,United States,2021-05-15T02:18:38Z,Boise,2.2,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}",1
Idaho,False,"{'id': 's14622942', 'polyline': 'aroiGtapdUGbRMh@_AN{FC', 'resource_state': 3}",SKRT?,,0,834.6,"{'kom': '27s', 'qom': '34s', 'overall': '27s', 'destination': {'href': 'strava://segments/14622942/leaderboard', 'type': 'overall', 'name': 'All-Time'}}",-1.9,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/35HLJUCKKFKS3TSUQFTFMRFRLTLLJJ3WI37IBC4WXRDDEDBVOSWIYE2AN3K4NQNQQGVLSTILI2B47QB7PFVZU===,"[43.668102, -116.253354]",3,Ride,14622942,825.2,,False,2017-04-16T22:39:45Z,"[43.666415, -116.250024]",1.1,5281,157212,442.3,"{'athlete_id': 87303755, 'title': 'Jack Bernard', 'profile': 'https://dgalywyr863hv.cloudfront.net/pictures/athletes/87303755/20893364/41/large.jpg', 'effort_description': '70 efforts in the last 90 days', 'effort_count': '70', 'effort_counts': {'overall': '70 efforts', 'female': '14 efforts'}, 'destination': 'strava://segments/14622942/local_legend?categories%5B%5D=overall'}",United States,2021-05-20T08:04:11Z,Boise,0.0,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}",15
Idaho,False,"{'id': 's27270423', 'polyline': 'qqaiGzsxdUC_BmAqGEa@Ac@@{MHeANaArAmIH_@J[b@q@j@_@VIr@EfC@`DCbCDVJ`Av@VLVFl@D', 'resource_state': 3}",Hackamore to Overland,,0,836.5,"{'kom': '1:45', 'qom': '3:41', 'overall': '1:45', 'destination': {'href': 'strava://segments/27270423/leaderboard', 'type': 'overall', 'name': 'All-Time'}}",0.3,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/R7VZOFHIHP6RIWVBHIIJWBVSGZOSPJNTIHQSMKIP2IXSYCTHZTI5BD6EKPFYI6MMKXJ2JQIVKVJDYRYE6MX2G===,"[43.590588, -116.28668]",3,Ride,27270423,832.7,,False,2021-02-11T02:13:53Z,"[43.59465, -116.2939]",1.0,35,409,1053.9,"{'athlete_id': 7949748, 'title': '▄ ℙ𝕖𝕥𝕒𝕪 ▄', 'profile': 'https://dgalywyr863hv.cloudfront.net/pictures/athletes/7949748/25771012/4/large.jpg', 'effort_description': '10 efforts in the last 90 days', 'effort_count': '10', 'effort_counts': {'overall': '10 efforts', 'female': None}, 'destination': 'strava://segments/27270423/local_legend?categories%5B%5D=overall'}",United States,2021-05-15T02:25:48Z,Boise,3.8,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}",0
Idaho,False,"{'id': 's24233936', 'polyline': 'ee}iGhpwdUvBhUFbB?xCWlDCr@?dIC|K', 'resource_state': 3}",Brookside Slide Reverse ,,0,850.8,"{'kom': '50s', 'qom': '1:08', 'overall': '50s', 'destination': {'href': 'strava://segments/24233936/leaderboard', 'type': 'overall', 'name': 'All-Time'}}",-0.8,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/WAR7D3F4Y3KIUFGWY24FW4HQUDARAOE4MRNGCTS5GE3VIG7ZPQI7342PDQ3TTGBSUTVUNFESN3N2JISPR4KQ====,"[43.735554, -116.297879]",3,Ride,24233936,844.4,,False,2020-05-28T20:12:54Z,"[43.73603, -116.288202]",0.0,168,1158,788.7,"{'athlete_id': 303563, 'title': 'Mark Emry', 'profile': 'https://dgalywyr863hv.cloudfront.net/pictures/athletes/303563/3168994/1/large.jpg', 'effort_description': '18 efforts in the last 90 days', 'effort_count': '18', 'effort_counts': {'overall': '18 efforts', 'female': '10 efforts'}, 'destination': 'strava://segments/24233936/local_legend?categories%5B%5D=overall'}",United States,2021-05-20T08:05:29Z,Boise,0.0,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}",2
Idaho,False,"{'id': 's13502153', 'polyline': 'ksxiGv{scU\\d@d@tALTPfCD\\Cb@INOJOFq@^_@FM?YGS@_@V]JGH@F\\F^Xp@fALL\\Pj@Lf@Rh@h@b@v@J^F^JtAh@jA@LAHIB]GEEAE@_@AKOQIc@Ye@G}@ACKAEBCHLTCf@L`@@b@G`@QZOLO@KEMMQGGMKIc@?IBGFCn@IZGJMJS@SEKFCPJVHd@VZJVTPJLZz@Lh@Hx@J`@@t@ADIDKCEGEIEc@IOYCOIE?_@La@[UMOQWGcAmAQOIY]]]o@Y@GCY[S]SMOUICKDETHj@Ap@HfA?h@AJSNYBOFSFM?]CYD]LYCK@EF@RRb@Lb@@TERUZ]Te@`@IDIAIIEMMcB@o@DW@SUsCAu@CSO[EWAc@F_AASMW]WUWGKG]?_@DuAAaABa@LaA?m@Im@[iAI]E]Co@Fo@r@gBBKA[EKe@q@EKE_@D{AJwAToB?c@GU]k@IUOiBM]SQk@C[GMIOWIG_@?a@KOIOQM_@Ic@@Y', 'resource_state': 3}",Shingle Creek to Dry Creek Countours,,2,1688.0,"{'kom': '10:30', 'qom': '12:07', 'overall': '10:30', 'destination': {'href': 'strava://segments/13502153/leaderboard', 'type': 'overall', 'name': 'All-Time'}}",5.6,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/OIODL4RAMMATY74JJ7T65CH3NK4QXGXLZYGBJSZVNLRAQNZ3O6QJDHIXIJJ6EMLOVY4ODRNKM6YOJYEYXWORC===,"[43.718997, -116.101889]",3,Ride,13502153,1514.0,,False,2016-10-23T15:21:09Z,"[43.7127, -116.105715]",28.2,1633,8474,3087.4,"{'athlete_id': 5376681, 'title': 'Michael Black', 'profile': 'https://dgalywyr863hv.cloudfront.net/pictures/athletes/5376681/17327172/2/large.jpg', 'effort_description': '1 effort in the last 90 days', 'effort_count': '1', 'effort_counts': {'overall': '1 effort', 'female': '1 effort'}, 'destination': 'strava://segments/13502153/local_legend?categories%5B%5D=overall'}",United States,2021-05-20T08:04:02Z,Boise,177.0,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}",3
Idaho,False,"{'id': 's15790897', 'polyline': 'meuiGp|~dUeAtD_@jBEHGByASoBNs@Ic@Mc@U{@i@', 'resource_state': 3}",Up up Dicky :),,0,800.4,"{'kom': '29s', 'qom': '50s', 'overall': '29s', 'destination': {'href': 'strava://segments/15790897/leaderboard', 'type': 'overall', 'name': 'All-Time'}}",3.4,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/MNU3N5KNQ6PVCPRIG6K3LZFN5ADGE6UCVL2LPEBDQ3YOFMJC3F6KDYI5AN7DT7UZZYA7JE5Z2GM4KVOUUZPYI===,"[43.697627, -116.327066]",3,Ride,15790897,788.2,,False,2017-08-20T16:18:59Z,"[43.695118, -116.326009]",9.5,115,325,362.3,,United States,2021-05-15T02:19:57Z,Eagle,12.2,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}",2
ID,False,"{'id': 's1778446', 'polyline': 'qv}iGjmncUB?@HD@J\\?DIl@ATHj@Nr@F@BAV[BWGAL@LCT]FAH?FBBD?h@DLb@\\P?`@HFCRUVQNCF@NHFVEFMBIFCF?F?GBDBCBDKJK@CEJ\\VV|@LRA@Bk@j@KTIF_@AOBmAr@m@fACRAVDGZQDAFBSTCHIf@SRS`@GTQXa@jAEXOj@?dAKb@MNEX?f@N|@Az@Fp@FBDCN[E\\Wl@e@^[x@m@d@Gd@OT', 'resource_state': 3}",National Forest Development Road 374 Climb,,1,1902.0,"{'kom': '5:45', 'qom': '9:02', 'overall': '5:45', 'destination': {'href': 'strava://segments/1778446/leaderboard', 'type': 'overall', 'name': 'All-Time'}}",7.5,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/P62OVGSULT7USX6FXHA3ZT6JR4LDLHELSPHKXBHR5BBJCOZRH4SXFG3ERVVNWJMOLN7WMTVIBBKYOC2DXMNA====,"[43.73923192732036, -116.08515246771276]",3,Ride,1778446,1815.2,,False,2012-07-18T19:35:50Z,"[43.738813335075974, -116.0778126027435]",32.1,423,901,1159.46,,United States,2021-05-15T02:12:15Z,Boise,86.8,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}",1
Idaho,False,"{'id': 's24235677', 'polyline': 'agcbH~i~gUtBATAVGTMTSPWL]Ha@d@cGVmB`@gBL_@b@w@h@k@l@a@|As@n@UtB}@bAe@j@[RQb@g@Zo@Vq@', 'resource_state': 3}",John's Dead Robin,,0,675.2,"{'kom': '55s', 'qom': '1:05', 'overall': '55s', 'destination': {'href': 'strava://segments/24235677/leaderboard', 'type': 'overall', 'name': 'All-Time'}}",-0.4,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/U77ZQHDP2A6N447KSWPRUT4SKAP652TKNE3TMHJM33MVN5O6AJXMFQFYIWFLF6DHA6S6X4KZQHGYQQ3W34PQ====,"[47.694393, -116.808896]",3,Ride,24235677,670.0,,False,2020-05-28T22:36:09Z,"[47.699215, -116.814554]",2.2,424,1544,756.0,"{'athlete_id': 48765378, 'title': 'Dan Kulka', 'profile': 'https://dgalywyr863hv.cloudfront.net/pictures/athletes/48765378/24986058/1/large.jpg', 'effort_description': '1 effort in the last 90 days', 'effort_count': '1', 'effort_counts': {'overall': '1 effort', 'female': None}, 'destination': 'strava://segments/24235677/local_legend?categories%5B%5D=overall'}",United States,2021-05-15T02:24:46Z,Coeur d'Alene,2.0,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}",3
Idaho,False,"{'id': 's19313932', 'polyline': 'mnmiGbj|cUMBoADa@LeAh@gAdAKTCPCV@jAAfAMdA?PH^Df@Aj@I`AXt@Zh@P~@@d@APKd@?P@ZJh@CXFRD`@', 'resource_state': 3}",Bob's Top Section (To Rock),,0,1099.0,"{'kom': '51s', 'qom': '1:04', 'overall': '51s', 'destination': {'href': 'strava://segments/19313932/leaderboard', 'type': 'overall', 'name': 'All-Time'}}",-6.3,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/YSVE24Z652YAWY53LLNFGFE4A54VHDWOK2L2NR5ZX6OUG7PGAZLTAFUNC5SI2QAXTK6XRFE4RY66RJOACWDQ====,"[43.656675, -116.154173]",3,Ride,19313932,1063.4,,False,2018-11-12T15:52:36Z,"[43.655593, -116.148972]",15.9,6023,47296,551.4,"{'athlete_id': 64727254, 'title': 'thatcher naeve', 'profile': 'https://dgalywyr863hv.cloudfront.net/pictures/athletes/64727254/16218556/37/large.jpg', 'effort_description': '19 efforts in the last 90 days', 'effort_count': '19', 'effort_counts': {'overall': '19 efforts', 'female': '3 efforts'}, 'destination': 'strava://segments/19313932/local_legend?categories%5B%5D=overall'}",United States,2021-05-20T08:04:53Z,Boise,2.2,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}",9
Idaho,False,"{'id': 's31860842', 'polyline': 'klxiGtzddUWOa@Kq@MwADu@Ls@`@s@DUH[DYNK?WIuAQM?KBUR_A\\c@ZeA?OEK?GEy@aA_@s@', 'resource_state': 3}",111,,0,1174.8,"{'kom': '3:04', 'qom': '3:49', 'overall': '3:04', 'destination': {'href': 'strava://segments/31860842/leaderboard', 'type': 'overall', 'name': 'All-Time'}}",13.7,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/FQFRXWVVJORSJFCL2XRGZRLBYTILTPSAPMSZ2OPIMWYGMFLA7I6YLTOOMEJ6UGIPMXYLC6JJHK5FGJTDNBKQM===,"[43.716064, -116.192454]",3,Ride,31860842,1101.4,,False,2022-05-27T02:54:45Z,"[43.711583, -116.192582]",42.5,2402,6930,536.0,"{'athlete_id': 485524, 'title': 'Paul Wissenbach', 'profile': 'https://dgalywyr863hv.cloudfront.net/pictures/athletes/485524/4195453/2/large.jpg', 'effort_description': '1 effort in the last 90 days', 'effort_count': '1', 'effort_counts': {'overall': '1 effort', 'female': '1 effort'}, 'destination': 'strava://segments/31860842/local_legend?categories%5B%5D=overall'}",United States,2022-05-27T02:54:45Z,Boise,73.4,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}",0
ID,False,"{'id': 's2506788', 'polyline': 'uroiG|rsdU?gFAgE@eE@}MGyI@oEAaABaOC}@NuMJiE?qCBaBAqFBwC', 'resource_state': 3}",Castle Drive Sprint,,0,822.2,"{'kom': '1:30', 'qom': '2:32', 'overall': '1:30', 'destination': {'href': 'strava://segments/2506788/leaderboard', 'type': 'overall', 'name': 'All-Time'}}",1.6,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/ENA3AD62F22MF5QVDUXVCCZLK6N7JWCQ5YNRBIRI5ECBEJZOHX3TWCTPYQJ6TZOQ73SDEC653REZKFY5BWWJE===,"[43.66637803, -116.25007085]",3,Ride,2506788,799.6,,False,2012-10-03T19:20:36Z,"[43.6665169, -116.26814646]",4.5,1273,9892,1456.49,"{'athlete_id': 51436460, 'title': ""Tim O'Neill"", 'profile': 'https://graph.facebook.com/10157940090373419/picture?height=256&width=256', 'effort_description': '18 efforts in the last 90 days', 'effort_count': '18', 'effort_counts': {'overall': '18 efforts', 'female': '2 efforts'}, 'destination': 'strava://segments/2506788/local_legend?categories%5B%5D=overall'}",United States,2021-05-15T02:12:33Z,Boise,22.6799,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}",6
ID,False,"{'id': 's1488861', 'polyline': 'cbriGnp~cUGAUDMA]OQQ_@Q[EO@MJGX?\\NbB@f@AVQ\\SJe@L[HS?E?OUMK[Mc@Ec@ASFKH]bAEj@Hb@p@nAHb@ALCJGHQFO@[E[KOM]g@e@sAUg@WUQG[Le@`@[^[j@qArAc@t@QTi@\\OB[Bw@?eALM?[FO@o@CyCSe@K_A_@a@Kg@_@MMIS', 'resource_state': 3}",Base section of Hard Guy,,1,1198.2,"{'kom': '5:14', 'qom': '6:30', 'overall': '5:14', 'destination': {'href': 'strava://segments/1488861/leaderboard', 'type': 'overall', 'name': 'All-Time'}}",9.5,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/ZPDQDZPYGK33Q3G4IYS53WVEHGIBR7SDR2MPG7XUHIY4B2HN2G4NFVF36O6F6SNFVPLZHI3RF2AMYSHAEF5Q====,"[43.68729765, -116.1626854]",3,Ride,1488861,1076.9,,False,2012-06-01T17:26:24Z,"[43.67922279, -116.16023399]",26.3,3537,24122,1267.26,"{'athlete_id': 2508077, 'title': 'Jayson Johnson', 'profile': 'https://dgalywyr863hv.cloudfront.net/pictures/athletes/2508077/1798570/1/large.jpg', 'effort_description': '2 efforts in the last 90 days', 'effort_count': '2', 'effort_counts': {'overall': '2 efforts', 'female': '1 effort'}, 'destination': 'strava://segments/1488861/local_legend?categories%5B%5D=overall'}",United States,2021-05-18T08:02:45Z,Garden City,123.002,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}",9
Idaho,False,"{'id': 's25707087', 'polyline': 'us_iG~p{cUL_AHYFIZQj@Cf@Gb@OVMh@g@x@iALSL]Di@Ak@Mg@Uk@Wg@KIWM_A[', 'resource_state': 3}",Into the Vortex,,0,980.6,"{'kom': '50s', 'qom': '1:10', 'overall': '50s', 'destination': {'href': 'strava://segments/25707087/leaderboard', 'type': 'overall', 'name': 'All-Time'}}",8.3,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/EV3EXVK7TIX6A7DKAGRZKOZ6742FGUTX5EIBUQN3Y7FKPXVM3SSPSJKBLFJRDKE64J6HR6K4QCBPCTGPIT2A====,"[43.583875, -116.142028]",3,Ride,25707087,947.6,,False,2020-09-14T03:26:59Z,"[43.584755, -116.144952]",12.7,260,1270,397.1,"{'athlete_id': 22120744, 'title': 'Chris Rossi', 'profile': 'https://graph.facebook.com/10158816688070046/picture?height=256&width=256', 'effort_description': '10 efforts in the last 90 days', 'effort_count': '10', 'effort_counts': {'overall': '10 efforts', 'female': '2 efforts'}, 'destination': 'strava://segments/25707087/local_legend?categories%5B%5D=overall'}",United States,2021-05-18T08:06:10Z,Boise,33.0,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}",9
ID,False,"{'id': 's1630669', 'polyline': 'knrhGfb_eU@fRFpKCpI', 'resource_state': 3}",Hubbard Road Sprint,,0,855.2,"{'kom': '36s', 'qom': '36s', 'overall': '36s', 'destination': {'href': 'strava://segments/1630669/leaderboard', 'type': 'overall', 'name': 'All-Time'}}",-0.4,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/J6VW6DBLVCKWBYUHGAYHO6VLMKS5SYRORZSBV7GCBWD4ENK6XVOWUHKS4THDZVMURCBLVNSBTDWQS6YLYFF32===,"[43.5173155926168, -116.33369961753488]",3,Ride,1630669,852.8,,False,2012-06-25T16:24:14Z,"[43.51734207943082, -116.32691949605942]",0.2,1078,10715,547.311,"{'athlete_id': 583497, 'title': 'Todd Wong', 'profile': 'https://dgalywyr863hv.cloudfront.net/pictures/athletes/583497/125405/8/large.jpg', 'effort_description': '7 efforts in the last 90 days', 'effort_count': '7', 'effort_counts': {'overall': '7 efforts', 'female': '1 effort'}, 'destination': 'strava://segments/1630669/local_legend?categories%5B%5D=overall'}",United States,2021-05-20T08:02:14Z,Boise,0.0,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}",5
ID,False,"{'id': 's7532160', 'polyline': 'esqiGvt~cUmBM_@?[FQH}@h@ILOv@SpCGLG?ICGKa@kBSqBYwB@}@EGGAo@TS?', 'resource_state': 3}",Hard Guy- Take a breather,,0,1117.3,"{'kom': '44s', 'qom': '51s', 'overall': '44s', 'destination': {'href': 'strava://segments/7532160/leaderboard', 'type': 'overall', 'name': 'All-Time'}}",-8.4,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/DOPNMHRV22MKKG42FIWYT2FB7YP6BOZTHUDKFPJSZRFWJK2X7BEELI6HMVZC4Y4YIP7VB74QESC7X7C4BJIQ6===,"[43.679282, -116.16026]",3,Ride,7532160,1076.8,,False,2014-06-29T00:07:56Z,"[43.676837, -116.160914]",-0.9,3399,24530,478.6,"{'athlete_id': 2508077, 'title': 'Jayson Johnson', 'profile': 'https://dgalywyr863hv.cloudfront.net/pictures/athletes/2508077/1798570/1/large.jpg', 'effort_description': '2 efforts in the last 90 days', 'effort_count': '2', 'effort_counts': {'overall': '2 efforts', 'female': '1 effort'}, 'destination': 'strava://segments/7532160/local_legend?categories%5B%5D=overall'}",United States,2021-05-20T08:03:02Z,Boise,0.0,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}",8
Idaho,False,"{'id': 's10166946', 'polyline': 'kpviGzzidUNIRYVWJOJYTWR@LH^@XKZDDCDGDe@Na@PQNSDAf@@|@JVFr@HR@PDf@?VQJAN@b@Q`@e@d@YVWROXIRC`@M`@]d@Y`ACRFp@@dA[ZCLGPEXSPS`@]FARFLENQ\\?JCC@CEPBR?VBb@?D@BF?Pa@XiA`AeBtAQV?J@DF@ZEnBc@p@SLAFB@HAF[d@aE|Do@v@eA|@U^EVHVNHVDb@I\\UZMRUf@q@ZUp@Y~@SNAt@YR?b@EjAQ|@SlBWhBc@jBWt@OZKfCa@RA^Ih@Sn@Ib@I', 'resource_state': 3}",Climb Out of Daniels Cr,,1,1062.4,"{'kom': '6:34', 'qom': '9:17', 'overall': '6:34', 'destination': {'href': 'strava://segments/10166946/leaderboard', 'type': 'overall', 'name': 'All-Time'}}",6.4,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/L7UDJWQGGHSEVI2PFMRFOZJ6VNSH3ZWPWK7F6YSTUVPVP4KZKICCK7MAHRZVZEVLS4NWEHQMHOYPTXZKWIB5G===,"[43.689925, -116.216411]",3,Ride,10166946,918.4,,False,2015-08-08T23:15:42Z,"[43.701988, -116.218214]",26.4,3635,24063,2254.7,"{'athlete_id': 1985003, 'title': 'Rick LaBelle', 'profile': 'https://dgalywyr863hv.cloudfront.net/pictures/athletes/1985003/1009096/2/large.jpg', 'effort_description': '2 efforts in the last 90 days', 'effort_count': '2', 'effort_counts': {'overall': '2 efforts', 'female': '1 effort'}, 'destination': 'strava://segments/10166946/local_legend?categories%5B%5D=overall'}",United States,2021-05-20T08:03:30Z,Garden City,156.6,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}",24
Idaho,False,"{'id': 's12876139', 'polyline': 'uneiGnsjdUa@]q@Ka@b@k@r@iCpBs@dAo@rAMd@K|@k@rM[rByA`F', 'resource_state': 3}",Greenbelt South | Americana to Red Trestle Bridge,,0,799.8,"{'kom': '50s', 'qom': '1:07', 'overall': '50s', 'destination': {'href': 'strava://segments/12876139/leaderboard', 'type': 'overall', 'name': 'All-Time'}}",-0.3,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/PGXOJ5XZ4BL7LH6T5UIIW4KVJNU7TWLF64WYE5K4RHHRYNX3VWSQ5RLWHYIYLNBD25WYYAMRCFZJ4I425T3OY===,"[43.61761, -116.22828]",3,Ride,12876139,797.8,,False,2016-08-11T22:28:16Z,"[43.614673, -116.222155]",0.0,5837,50022,668.4,"{'athlete_id': 16919482, 'title': 'Ed Miltner', 'profile': 'https://dgalywyr863hv.cloudfront.net/pictures/athletes/16919482/6086695/2/large.jpg', 'effort_description': '24 efforts in the last 90 days', 'effort_count': '24', 'effort_counts': {'overall': '24 efforts', 'female': '9 efforts'}, 'destination': 'strava://segments/12876139/local_legend?categories%5B%5D=overall'}",United States,2021-05-20T08:03:56Z,Boise,0.0,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}",18
